customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-001747,Female,0,No,No,72,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,One year,Yes,Mailed check,39.04,2683.1,Yes
CUST-001748,Female,0,No,No,27,Yes,No,No,Yes,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,37.04,1093.79,Yes
CUST-001749,Male,1,No,No,58,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),68.7,5160.49,Yes
CUST-001750,Male,1,No,No,52,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No internet service,One year,No,Electronic check,21.36,764.89,No
CUST-001751,Male,0,No,No,67,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,40.98,2079.39,No
CUST-001752,Male,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,91.85,6018.54,Yes
CUST-001753,Female,0,Yes,No,45,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,One year,No,Electronic check,103.41,4147.56,No
CUST-001754,Female,1,No,Yes,28,No,Yes,No,No,No,Yes,No internet service,No,No internet service,Two year,No,Credit card (automatic),26.24,724.46,No
CUST-001755,Male,1,No,No,45,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),107.97,6507.19,No
CUST-001756,Male,0,No,No,23,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),99.35,2367.11,No
CUST-001757,Female,0,No,No,25,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),106.71,2486.6,No
CUST-001758,Female,1,No,No,44,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No,No,Two year,Yes,Electronic check,89.24,5464.01,Yes
CUST-001759,Female,0,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,86.76,2319.88,Yes
CUST-001760,Male,0,No,Yes,42,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,71.56,4044.5,No
CUST-001761,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),84.58,2371.39,Yes
CUST-001762,Male,0,Yes,No,29,Yes,No phone service,DSL,No,Yes,Yes,Yes,Yes,No internet service,One year,No,Electronic check,111.75,3250.49,Yes
CUST-001763,Male,0,No,No,0,Yes,Yes,DSL,No,No,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),28.25,37.79,Yes
CUST-001764,Female,0,Yes,No,43,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No,One year,Yes,Electronic check,50.21,2171.68,Yes
CUST-001765,Male,0,No,Yes,42,Yes,No,Fiber optic,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.39,1013.83,No
CUST-001766,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),114.37,6361.65,Yes
CUST-001767,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,Two year,Yes,Mailed check,63.42,2573.2,No
CUST-001768,Female,0,No,No,34,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.89,3118.86,No
CUST-001769,Female,0,No,Yes,4,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Two year,Yes,Mailed check,103.79,320.29,Yes
CUST-001770,Female,0,No,No,14,Yes,No,DSL,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,119.08,1946.41,Yes
CUST-001771,Male,0,Yes,No,24,Yes,No phone service,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),34.5,923.44,Yes
CUST-001772,Female,0,No,No,27,Yes,Yes,No,Yes,No internet service,Yes,Yes,Yes,No internet service,One year,No,Credit card (automatic),99.55,2467.09,No
CUST-001773,Male,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,108.52,1702.85,Yes
CUST-001774,Male,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),22.99,616.21,No
CUST-001775,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.92,3215.07,Yes
CUST-001776,Male,0,Yes,Yes,9,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),54.18,321.83,Yes
CUST-001777,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),84.16,1907.71,Yes
CUST-001778,Female,0,No,No,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,70.43,515.61,Yes
CUST-001779,Female,1,No,Yes,22,Yes,No,No,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Electronic check,44.49,803.12,Yes
CUST-001780,Male,0,Yes,No,49,Yes,No,DSL,No,No internet service,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),31.79,1751.48,No
CUST-001781,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,29.93,76.04,Yes
CUST-001782,Female,0,Yes,No,24,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),28.54,957.66,Yes
CUST-001783,Male,0,No,Yes,1,Yes,No,No,Yes,Yes,Yes,No internet service,No,Yes,One year,No,Credit card (automatic),83.05,110.71,No
CUST-001784,Female,0,No,No,69,Yes,No,DSL,No internet service,No internet service,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),53.84,3968.5,No
CUST-001785,Male,0,No,No,53,Yes,No,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,No,Electronic check,40.1,2919.22,No
CUST-001786,Male,0,Yes,Yes,17,Yes,No,DSL,No,No,No,No internet service,No,No,Month-to-month,No,Electronic check,88.57,1948.99,Yes
CUST-001787,Male,1,No,No,14,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),88.06,1054.22,Yes
CUST-001788,Male,1,No,Yes,7,No,No,Fiber optic,No internet service,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),73.0,613.03,Yes
CUST-001789,Male,0,Yes,No,34,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,113.37,2734.69,No
CUST-001790,Female,0,No,Yes,55,Yes,No phone service,No,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),57.31,3617.42,Yes
CUST-001791,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),103.26,4305.98,No
CUST-001792,Female,0,No,Yes,64,Yes,No,No,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),25.66,1007.45,No
CUST-001793,Male,1,Yes,No,25,No,No,DSL,No,No,Yes,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),93.46,1914.49,No
CUST-001794,Male,1,Yes,Yes,20,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),118.82,3242.14,Yes
CUST-001795,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,No,Credit card (automatic),104.35,3025.17,No
CUST-001796,Female,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No,One year,Yes,Credit card (automatic),77.13,804.64,No
CUST-001797,Male,0,Yes,No,71,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,One year,No,Mailed check,81.93,4362.92,No
CUST-001798,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),54.04,690.84,Yes
CUST-001799,Male,0,Yes,Yes,34,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,87.31,3782.27,Yes
CUST-001800,Male,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),96.58,4427.54,Yes
CUST-001801,Male,0,Yes,No,4,Yes,No,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,119.82,455.07,No
CUST-001802,Male,0,Yes,No,34,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,68.23,1779.26,Yes
CUST-001803,Male,0,No,No,33,Yes,No,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,No,Mailed check,24.25,509.64,No
CUST-001804,Female,0,Yes,No,18,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.78,1375.65,No
CUST-001805,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),30.14,339.57,No
CUST-001806,Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),42.97,152.6,No
CUST-001807,Female,0,Yes,Yes,0,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),51.54,47.77,No
CUST-001808,Female,0,No,No,35,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Two year,Yes,Bank transfer (automatic),92.57,3485.42,No
CUST-001809,Female,0,No,Yes,6,Yes,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),36.75,209.25,Yes
CUST-001810,Male,0,No,No,70,Yes,Yes,No,No internet service,No,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),34.91,2598.17,No
CUST-001811,Male,1,Yes,No,17,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,22.59,389.41,No
CUST-001812,Female,0,Yes,No,47,No,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),107.07,5760.83,Yes
CUST-001813,Male,1,No,No,49,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,88.74,4375.08,No
CUST-001814,Female,0,No,No,36,Yes,No,No,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),22.07,1074.58,No
CUST-001815,Female,0,Yes,No,64,Yes,No,No,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),20.89,1259.98,Yes
CUST-001816,Female,0,Yes,No,8,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),74.98,367.54,No
CUST-001817,Male,0,Yes,No,17,Yes,Yes,No,No,No,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),46.82,628.08,No
CUST-001818,Male,1,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,78.87,1420.35,Yes
CUST-001819,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),62.33,579.18,Yes
CUST-001820,Male,0,Yes,No,21,No,No phone service,No,No,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),112.18,2454.51,No
CUST-001821,Male,0,No,No,22,No,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,47.36,1220.76,No
CUST-001822,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No internet service,Two year,No,Electronic check,87.27,3934.53,Yes
CUST-001823,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),23.51,585.45,No
CUST-001824,Male,1,No,No,63,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),115.5,8464.21,No
CUST-001825,Female,0,No,No,56,Yes,Yes,No,No internet service,Yes,No internet service,No,No,No,One year,Yes,Credit card (automatic),118.04,6141.08,No
CUST-001826,Male,0,Yes,No,65,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),93.39,5595.26,Yes
CUST-001827,Female,1,No,Yes,7,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,65.45,340.47,Yes
CUST-001828,Female,0,No,No,71,Yes,Yes,No,No,No,Yes,No internet service,Yes,No,Two year,No,Mailed check,40.44,2673.67,Yes
CUST-001829,Female,0,Yes,No,44,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No,One year,Yes,Credit card (automatic),100.88,5457.2,Yes
CUST-001830,Male,1,No,No,71,Yes,No,No,Yes,No,No internet service,No internet service,No,Yes,One year,Yes,Mailed check,93.11,8773.72,Yes
CUST-001831,Male,0,Yes,No,25,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Mailed check,40.64,1092.09,Yes
CUST-001832,Female,0,Yes,Yes,69,No,No phone service,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,64.02,3708.37,Yes
CUST-001833,Male,1,Yes,No,42,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,65.21,3138.23,No
CUST-001834,Female,0,No,Yes,5,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),102.29,609.71,Yes
CUST-001835,Female,1,Yes,No,29,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,No,Mailed check,87.75,2203.17,Yes
CUST-001836,Female,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,83.6,1054.4,No
CUST-001837,Female,0,No,Yes,68,No,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,84.28,3776.51,Yes
CUST-001838,Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,One year,Yes,Electronic check,45.59,610.42,No
CUST-001839,Female,0,Yes,No,16,Yes,No,DSL,No,No,No,No internet service,No,Yes,Two year,No,Credit card (automatic),55.91,624.74,No
CUST-001840,Female,0,No,No,40,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),22.66,656.96,Yes
CUST-001841,Female,0,Yes,Yes,31,Yes,No,DSL,No,No,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,98.27,3969.86,No
CUST-001842,Female,0,Yes,No,7,No,No phone service,DSL,No,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,62.17,409.07,No
CUST-001843,Male,0,Yes,No,59,No,No,DSL,No,No internet service,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),62.7,3033.22,No
CUST-001844,Female,0,No,No,61,Yes,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),43.03,2475.9,Yes
CUST-001845,Female,0,No,No,54,No,No,Fiber optic,Yes,No internet service,No,No,Yes,No,One year,Yes,Bank transfer (automatic),39.36,1946.63,Yes
CUST-001846,Male,0,Yes,No,45,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),77.96,2950.99,Yes
CUST-001847,Male,0,Yes,No,29,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.72,859.4,No
CUST-001848,Male,0,No,Yes,39,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Electronic check,24.55,1076.88,Yes
CUST-001849,Female,0,No,Yes,38,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,96.29,2595.28,Yes
CUST-001850,Female,0,No,No,12,Yes,Yes,No,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Electronic check,56.4,825.93,Yes
CUST-001851,Male,0,Yes,No,5,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,56.78,216.15,Yes
CUST-001852,Male,0,No,No,18,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Credit card (automatic),61.99,1322.35,Yes
CUST-001853,Female,0,Yes,Yes,33,Yes,Yes,DSL,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),101.13,4153.15,Yes
CUST-001854,Female,0,No,Yes,11,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),50.73,390.77,No
CUST-001855,Female,1,No,No,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.32,446.65,Yes
CUST-001856,Male,0,No,No,62,Yes,No,DSL,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,113.83,9595.73,Yes
CUST-001857,Female,0,Yes,No,27,Yes,No phone service,No,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,85.41,2237.9,Yes
CUST-001858,Male,0,Yes,No,42,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),62.03,2876.7,No
CUST-001859,Female,0,Yes,Yes,38,No,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,94.27,2216.02,No
CUST-001860,Female,0,Yes,No,53,Yes,No phone service,DSL,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),64.71,2822.48,Yes
CUST-001861,Female,0,Yes,No,54,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.27,3268.63,No
CUST-001862,Female,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,71.58,1967.62,No
CUST-001863,Male,0,No,Yes,61,Yes,Yes,No,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),50.41,2512.75,No
CUST-001864,Female,0,Yes,No,27,No,Yes,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),28.63,943.19,No
CUST-001865,Male,0,Yes,No,60,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Mailed check,60.31,4088.19,Yes
CUST-001866,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,30.63,614.88,Yes
CUST-001867,Female,0,No,No,8,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,59.87,399.79,Yes
CUST-001868,Female,0,No,Yes,55,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,No,Electronic check,74.81,3251.69,No
CUST-001869,Male,0,Yes,No,2,No,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No,One year,Yes,Electronic check,112.93,215.48,Yes
CUST-001870,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),21.69,1346.15,Yes
CUST-001871,Male,0,No,No,3,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,One year,No,Electronic check,81.39,231.16,Yes
CUST-001872,Male,1,Yes,No,15,Yes,No phone service,No,No,Yes,No,No,Yes,No,One year,No,Mailed check,64.69,772.04,No
CUST-001873,Male,1,Yes,No,44,Yes,Yes,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,20.07,1021.46,No
CUST-001874,Male,0,No,No,68,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,43.45,3154.26,Yes
CUST-001875,Male,0,Yes,Yes,29,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,30.09,886.09,Yes
CUST-001876,Male,0,No,Yes,8,Yes,No phone service,DSL,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,40.11,334.85,Yes
CUST-001877,Male,1,No,Yes,17,No,No,No,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),46.01,608.15,No
CUST-001878,Female,0,No,No,65,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),58.93,4383.36,Yes
CUST-001879,Female,0,Yes,Yes,53,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,71.96,3470.63,Yes
CUST-001880,Male,0,Yes,No,7,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),18.1,112.86,Yes
CUST-001881,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),34.51,695.52,Yes
CUST-001882,Female,0,Yes,No,19,Yes,Yes,No,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),27.54,563.8,No
CUST-001883,Male,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.07,961.84,Yes
CUST-001884,Male,0,No,Yes,61,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No,Two year,No,Electronic check,51.57,2743.87,No
CUST-001885,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Two year,No,Bank transfer (automatic),73.94,4285.16,Yes
CUST-001886,Female,0,Yes,No,13,Yes,Yes,DSL,No,Yes,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),40.63,674.16,No
CUST-001887,Male,0,No,No,47,Yes,No,DSL,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,20.47,661.19,No
CUST-001888,Female,0,No,No,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),114.02,3954.32,Yes
CUST-001889,Male,1,No,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Mailed check,29.05,106.33,No
CUST-001890,Female,0,Yes,No,32,Yes,No,DSL,Yes,No internet service,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,30.94,1385.89,Yes
CUST-001891,Female,1,Yes,Yes,13,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,One year,No,Electronic check,32.95,334.12,Yes
CUST-001892,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,118.09,1655.05,Yes
CUST-001893,Male,0,No,No,64,Yes,No,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),81.0,4943.9,No
CUST-001894,Male,1,Yes,Yes,51,Yes,Yes,DSL,No,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),80.25,3335.48,No
CUST-001895,Female,0,No,Yes,9,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),118.64,1231.76,Yes
CUST-001896,Female,1,Yes,No,62,Yes,No,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,27.02,1649.65,Yes
CUST-001897,Male,0,Yes,No,41,Yes,Yes,DSL,No internet service,Yes,No,No,No,Yes,Two year,Yes,Electronic check,117.4,3738.58,Yes
